".rownames","t","y","estimate","Resid"
"R1",1420,-0.47384789141098,-0.428441076942133,-0.0454068144688473
"R1",1421,-0.47384789141098,-0.425339770887656,-0.0485081205233239
"R1",1422,-0.47384789141098,-0.416454457903259,-0.0573934335077207
"R1",1423,-0.47384789141098,-0.408424118956595,-0.0654237724543856
"R1",1424,-0.47384789141098,-0.433211999815494,-0.0406358915954863
"R1",1425,-0.47384789141098,-0.438562318231286,-0.0352855731796938
"R1",1426,-0.47384789141098,-0.441306503454968,-0.0325413879560123
"R1",1427,-0.47384789141098,-0.455463879054825,-0.0183840123561554
"R1",1428,-0.47384789141098,-0.463004723624708,-0.0108431677862719
"R1",1429,-0.47384789141098,-0.493905213753376,0.0200573223423959
"R1",1430,-0.47384789141098,-0.471799425108679,-0.00204846630230149
"R1",1431,-0.47384789141098,-0.458076573001243,-0.0157713184097371
"R1",1432,-0.47384789141098,-0.45232805502128,-0.0215198363897002
"R1",1433,-0.47384789141098,-0.456177079437816,-0.0176708119731643
"R1",1434,-0.47384789141098,-0.474985161352969,0.00113726994198837
"R1",1435,-0.47384789141098,-0.457877329025738,-0.0159705623852425
"R1",1436,-0.47384789141098,-0.449940154879135,-0.023907736531845
"R1",1437,-0.330989803265318,-0.441545583587415,0.110555780322098
"R1",1438,-0.45003821005337,-0.31547906728017,-0.1345591427732
"R1",1439,0.383300637462996,-0.382279749058762,0.765580386521759
"R1",1440,0.6213974510391,0.253781158003701,0.3676162930354
"R1",1441,0.502349044251048,0.564582410232879,-0.0622333659818315
"R1",1442,0.6213974510391,0.531570999523733,0.0898264515153671
"R1",1443,0.740445857827153,0.606227260602856,0.134218597224297
"R1",1444,0.264252230674944,0.66924284230812,-0.404990611633176
"R1",1445,0.145203823886891,0.325980642464945,-0.180776818578054
"R1",1446,0.645207132396711,0.203458377682505,0.441748754714206
"R1",1447,0.883303945972815,0.555404095035013,0.327899850937802
"R1",1448,1.00235235276087,0.79340514562469,0.208947207136178
"R1",1449,0.0261554170988392,0.869633393914645,-0.843477976815805
"R1",1450,-0.47384789141098,0.154627336223492,-0.628475227634472
"R1",1451,0.6213974510391,-0.310291751572505,0.931689202611605
"R1",1452,0.764255539184763,0.261075024662907,0.503180514521857
"R1",1453,1.00235235276087,0.645232208462745,0.357120144298123
"R1",1454,0.883303945972815,0.905648365347579,-0.0223444193747638
"R1",1455,0.883303945972815,0.878150783874304,0.00515316209851113
"R1",1456,1.35949757312502,0.878437602638341,0.481059970486683
"R1",1457,1.59759438670113,1.24854356427418,0.34905082242695
"R1",1458,1.59759438670113,1.50103853877958,0.0965558479215529
"R1",1459,1.83569120027723,1.51812944938822,0.317561750889009
"R1",1460,1.71664279348918,1.70829535528571,0.00834743820346961
"R1",1461,1.35949757312502,1.63063245113815,-0.271134878013122
"R1",1462,1.35949757312502,1.34294690210163,0.0165506710233949
"R1",1463,1.35949757312502,1.28814564770134,0.0713519254236819
"R1",1464,-0.47384789141098,1.27824335865396,-1.75209125006494
"R1",1465,-0.47384789141098,-0.0988181652608009,-0.375029726150179
"R1",1466,-0.47384789141098,-0.405822294986464,-0.068025596424516
"R1",1467,-0.47384789141098,-0.472562424849299,-0.0012854665616811
"R1",1468,1.12140075954892,-0.40694556666893,1.52834632621785
"R1",1469,0.764255539184763,0.819723112948796,-0.055467573764033
"R1",1470,0.645207132396711,0.764105552271922,-0.118898419875211
"R1",1471,0.883303945972815,0.652340109340675,0.23096383663214
"R1",1472,1.00235235276087,0.804991392557539,0.197360960203329
"R1",1473,1.00235235276087,0.924355608312352,0.0779967444485157
"R1",1474,1.00235235276087,0.940521891818824,0.0618304609420439
"R1",1475,1.24044916633697,0.938409036632124,0.302040129704848
"R1",1476,0.764255539184763,1.00733188540749,-0.243076346222726
"R1",1477,-0.47384789141098,0.773828404875346,-1.24767629628633
"R1",1478,-0.47384789141098,-0.195005126495869,-0.278842764915111
"R1",1479,0.383300637462996,-0.384576026006825,0.767876663469821
"R1",1480,0.6213974510391,0.262238190615653,0.359159260423447
"R1",1481,0.6213974510391,0.57016501269673,0.0512324383423702
"R1",1482,0.645207132396711,0.642243880293399,0.00296325210331183
"R1",1483,0.645207132396711,0.68346555700426,-0.0382584246075491
"R1",1484,0.502349044251048,0.694871492617695,-0.192522448366647
"R1",1485,0.645207132396711,0.578492868624759,0.0667142637719517
"R1",1486,0.883303945972815,0.645825047004807,0.237478898968009
"R1",1487,1.24044916633697,0.8068853668452,0.433563799491773
"R1",1488,1.12140075954892,1.103955461312,0.0174452982369153
"R1",1489,1.47854597991308,1.08512053055521,0.393425449357867
"R1",1490,1.24044916633697,1.35987198468185,-0.119422818344874
"R1",1491,1.24044916633697,1.23746467660913,0.00298448972784415
"R1",1492,1.12140075954892,1.20585478943535,-0.0844540298864311
"R1",1493,1.12140075954892,1.10594863910906,0.0154521204398577
"R1",1494,1.12140075954892,1.08694989572107,0.0344508638278456
"R1",1495,1.00235235276087,1.06971799220421,-0.0673656394433453
"R1",1496,0.407110318820606,1.01252866701216,-0.605418348191549
"R1",1497,0.0261554170988392,0.557187613918586,-0.531032196819747
"R1",1498,-0.47384789141098,0.167088516151754,-0.640936407562734
"R1",1499,-0.47384789141098,-0.453083709925979,-0.020764181485001
"R1",1500,-0.47384789141098,-0.611581088580403,0.137733197169423
"R1",1501,-0.47384789141098,-0.564473249786616,0.0906253583756353
"R1",1502,-0.47384789141098,-0.54820355025214,0.0743556588411599
"R1",1503,-0.47384789141098,-0.567550708288624,0.093702816877644
"R1",1504,-0.47384789141098,-0.540573439671734,0.0667255482607541
"R1",1505,-0.47384789141098,-0.489075938538379,0.0152280471273987
"R1",1506,-0.47384789141098,-0.47398331342651,0.00013542201553024
"R1",1507,-0.47384789141098,-0.4861773950104,0.01232950359942
"R1",1508,-0.47384789141098,-0.499652825778345,0.0258049343673645
"R1",1509,-0.47384789141098,-0.509964040390192,0.0361161489792114
"R1",1510,-0.47384789141098,-0.497497963376875,0.0236500719658945
"R1",1511,-0.47384789141098,-0.488655285626078,0.0148073942150973
"R1",1512,-0.47384789141098,-0.486514881543358,0.012666990132378
"R1",1513,-0.47384789141098,-0.494487054815705,0.0206391634047251
"R1",1514,-0.47384789141098,-0.48871721471206,0.0148693233010802
"R1",1515,-0.47384789141098,-0.486079166305281,0.0122312748943005
"R1",1516,-0.47384789141098,-0.484324647267861,0.0104767558568812
"R1",1517,-0.47384789141098,-0.481983003348374,0.00813511193739408
"R1",1518,-0.47384789141098,-0.486677955581349,0.0128300641703689
"R1",1519,-0.47384789141098,-0.490557880386444,0.0167099889754633
"R1",1520,-0.47384789141098,-0.509533317406417,0.0356854259954372
"R1",1521,-0.47384789141098,-0.519133979780512,0.0452860883695319
"R1",1522,-0.47384789141098,-0.504506696725562,0.0306588053145821
"R1",1523,-0.47384789141098,-0.516563851124435,0.0427159597134546
"R1",1524,-0.47384789141098,-0.565509030870315,0.0916611394593348
"R1",1525,-0.47384789141098,-0.531979357740982,0.058131466330002
"R1",1526,-0.47384789141098,-0.60051811818438,0.1266702267734
"R1",1527,-0.47384789141098,-0.682251258378216,0.208403366967236
"R1",1528,-0.47384789141098,-0.620445532631537,0.146597641220556
"R1",1529,-0.47384789141098,-0.537347494265959,0.0634996028549783
"R1",1530,-0.47384789141098,-0.499493724961955,0.0256458335509749
"R1",1531,-0.47384789141098,-0.493665601802495,0.0198177103915149
"R1",1532,-0.47384789141098,-0.495538343753703,0.0216904523427223
"R1",1533,-0.47384789141098,-0.481466856558288,0.00761896514730825
"R1",1534,-0.47384789141098,-0.461420683461594,-0.012427207949386
"R1",1535,-0.47384789141098,-0.463617841570924,-0.0102300498400559
"R1",1536,-0.47384789141098,-0.468078670439519,-0.00576922097146104
"R1",1537,-0.47384789141098,-0.490488292386922,0.016640400975942
"R1",1538,-0.47384789141098,-0.55596066378239,0.0821127723714094
"R1",1539,-0.47384789141098,-0.584440116726927,0.110592225315947
"R1",1540,-0.47384789141098,-0.532202136502359,0.0583542450913784
"R1",1541,-0.47384789141098,-0.483854546864147,0.010006655453167
"R1",1542,-0.47384789141098,-0.474336641224886,0.000488749813905731
"R1",1543,-0.47384789141098,-0.485877404439446,0.0120295130284663
"R1",1544,-0.47384789141098,-0.527203051941574,0.0533551605305935
"R1",1545,-0.47384789141098,-0.557066581084653,0.0832186896736731
"R1",1546,-0.47384789141098,-0.555034584728357,0.0811866933173771
"R1",1547,-0.47384789141098,-0.56214540727962,0.0882975158686394
"R1",1548,-0.47384789141098,-0.553307852136986,0.0794599607260055
"R1",1549,-0.47384789141098,-0.521116118230206,0.0472682268192259
"R1",1550,-0.47384789141098,-0.495040447802822,0.0211925563918416
"R1",1551,-0.47384789141098,-0.492651761131398,0.0188038697204183
"R1",1552,-0.47384789141098,-0.459181747097283,-0.0146661443136972
"R1",1553,-0.47384789141098,-0.443557656544695,-0.0302902348662853
"R1",1554,-0.47384789141098,-0.459896674094475,-0.0139512173165056
"R1",1555,-0.47384789141098,-0.462087792129309,-0.0117600992816711
"R1",1556,-0.47384789141098,-0.465976481177757,-0.0078714102332228
"R1",1557,-0.47384789141098,-0.477108943740333,0.00326105232935303
"R1",1558,-0.47384789141098,-0.453879574402689,-0.0199683170082908
"R1",1559,-0.47384789141098,-0.463322755829952,-0.0105251355810284
"R1",1560,-0.47384789141098,-0.483402369590607,0.00955447817962657
"R1",1561,-0.47384789141098,-0.484072693099119,0.0102248016881388
"R1",1562,-0.47384789141098,-0.471864524542945,-0.00198336686803552
"R1",1563,-0.47384789141098,-0.453116687068812,-0.0207312043421679
"R1",1564,-0.47384789141098,-0.435763971808007,-0.0380839196029737
"R1",1565,-0.47384789141098,-0.436718602536377,-0.0371292888746028
"R1",1566,-0.47384789141098,-0.446149843967963,-0.0276980474430173
"R1",1567,-0.47384789141098,-0.443668734908903,-0.0301791565020772
"R1",1568,-0.47384789141098,-0.440732254726044,-0.0331156366849366
"R1",1569,-0.47384789141098,-0.431232219328801,-0.0426156720821793
"R1",1570,-0.47384789141098,-0.439355017362523,-0.0344928740484574
"R1",1571,-0.47384789141098,-0.44854629318356,-0.0253015982274206
"R1",1572,-0.47384789141098,-0.455053731400554,-0.0187941600104263
"R1",1573,-0.47384789141098,-0.453242480367676,-0.0206054110433039
"R1",1574,-0.47384789141098,-0.436504377516244,-0.0373435138947364
"R1",1575,-0.47384789141098,-0.414299558099075,-0.0595483333119048
"R1",1576,-0.47384789141098,-0.397697000020994,-0.0761508913899864
"R1",1577,-0.47384789141098,-0.324841354574595,-0.149006536836385
"R1",1578,-0.47384789141098,-0.377100382579782,-0.096747508831198
"R1",1579,-0.47384789141098,-0.378954990518395,-0.0948929008925853
"R1",1580,-0.47384789141098,-0.376641305887622,-0.0972065855233586
"R1",1581,-0.47384789141098,-0.384874096529706,-0.088973794881274
"R1",1582,-0.47384789141098,-0.391595561929872,-0.0822523294811081
"R1",1583,-0.47384789141098,-0.416463158320207,-0.0573847330907731
"R1",1584,-0.47384789141098,-0.446989681014784,-0.0268582103961961
"R1",1585,-0.47384789141098,-0.436157111369962,-0.0376907800410178
"R1",1586,-0.47384789141098,-0.423759217830618,-0.0500886735803617
"R1",1587,-0.47384789141098,-0.415736700428273,-0.0581111909827068
"R1",1588,-0.47384789141098,-0.406176729682611,-0.0676711617283691
"R1",1589,-0.47384789141098,-0.394532302430014,-0.0793155889809666
"R1",1590,-0.47384789141098,-0.396197654238441,-0.0776502371725393
"R1",1591,-0.47384789141098,-0.410303171212632,-0.063544720198348
"R1",1592,-0.47384789141098,-0.399051030666889,-0.0747968607440913
"R1",1593,-0.47384789141098,-0.385966977709372,-0.0878809137016081
"R1",1594,-0.47384789141098,-0.384868807323541,-0.0889790840874389
"R1",1595,-0.47384789141098,-0.380455535491783,-0.0933923559191969
"R1",1596,-0.47384789141098,-0.379986316573238,-0.0938615748377418
"R1",1597,-0.47384789141098,-0.392176473903235,-0.0816714175077454
"R1",1598,-0.47384789141098,-0.470905135821184,-0.00294275558979651
"R1",1599,-0.47384789141098,-0.4448374048858,-0.0290104865251801
"R1",1600,-0.47384789141098,-0.409767785473726,-0.0640801059372542
"R1",1601,-0.47384789141098,-0.387439576402323,-0.086408315008657
"R1",1602,-0.47384789141098,-0.50985865006871,0.0360107586577299
"R1",1603,-0.47384789141098,-0.420590242835965,-0.053257648575015
"R1",1604,-0.47384789141098,-0.418090160067527,-0.0557577313434527
"R1",1605,-0.47384789141098,-0.408583228019423,-0.065264663391557
"R1",1606,-0.47384789141098,-0.40181918740077,-0.07202870401021
"R1",1607,-0.47384789141098,-0.415863461994381,-0.0579844294165993
"R1",1608,-0.47384789141098,-0.40501524549901,-0.0688326459119699
"R1",1609,-0.47384789141098,-0.403204933759561,-0.0706429576514195
"R1",1610,-0.47384789141098,-0.410104534796869,-0.0637433566141116
"R1",1611,-0.47384789141098,-0.409231973446165,-0.064615917964815
"R1",1612,-0.47384789141098,-0.357769813878855,-0.116078077532125
"R1",1613,-0.47384789141098,-0.412682453523351,-0.061165437887629
"R1",1614,-0.47384789141098,-0.404490288890581,-0.069357602520399
"R1",1615,-0.47384789141098,-0.396027060993637,-0.0778208304173427
"R1",1616,-0.47384789141098,-0.423517851822368,-0.0503300395886118
"R1",1617,-0.47384789141098,-0.449729025233712,-0.0241188661772686
"R1",1618,-0.47384789141098,-0.429444639920708,-0.0444032514902724
"R1",1619,-0.47384789141098,-0.407089651342498,-0.0667582400684819
"R1",1620,-0.47384789141098,-0.460685396826827,-0.0131624945841529
"R1",1621,-0.47384789141098,-0.674048622448902,0.200200731037922
"R1",1622,-0.47384789141098,-0.473453459941715,-0.000394431469264933
"R1",1623,-0.47384789141098,-0.411593813040909,-0.0622540783700714
"R1",1624,-0.47384789141098,-0.413889085317282,-0.0599588060936984
"R1",1625,-0.47384789141098,-0.484722099946613,0.0108742085356328
"R1",1626,-0.47384789141098,-0.45063991462064,-0.0232079767903398
"R1",1627,-0.47384789141098,-0.405523456596445,-0.0683244348145351
"R1",1628,-0.47384789141098,-0.404151706662275,-0.0696961847487055
"R1",1629,-0.47384789141098,-0.398897058196498,-0.0749508332144825
"R1",1630,-0.47384789141098,-0.405753299279048,-0.0680945921319323
"R1",1631,-0.47384789141098,-0.452656678528151,-0.0211912128828291
"R1",1632,-0.47384789141098,-0.498118644843813,0.0242707534328324
"R1",1633,-0.47384789141098,-0.443395159380297,-0.0304527320306833
"R1",1634,-0.47384789141098,-0.435236355290772,-0.0386115361202085
"R1",1635,-0.47384789141098,-0.43520473588363,-0.0386431555273501
"R1",1636,-0.47384789141098,-0.415519509718851,-0.0583283816921294
"R1",1637,-0.47384789141098,-0.403460245503351,-0.0703876459076289
"R1",1638,-0.47384789141098,-0.401535634891791,-0.0723122565191895
"R1",1639,-0.47384789141098,-0.400198449776924,-0.0736494416340567
"R1",1640,-0.47384789141098,-0.430585758810728,-0.0432621326002521
"R1",1641,-0.47384789141098,-0.560442928269151,0.086595036858171
"R1",1642,-0.47384789141098,-0.461445667630234,-0.0124022237807462
"R1",1643,-0.47384789141098,-0.438527830326182,-0.0353200610847977
"R1",1644,-0.47384789141098,-0.44155621087942,-0.0322916805315603
"R1",1645,-0.47384789141098,-0.431564550561284,-0.0422833408496958
"R1",1646,-0.47384789141098,-0.41318960030188,-0.0606582911091007
"R1",1647,-0.47384789141098,-0.407478491005206,-0.0663694004057739
"R1",1648,-0.47384789141098,-0.389882626038834,-0.0839652653721463
"R1",1649,-0.47384789141098,-0.403775185184095,-0.0700727062268857
"R1",1650,-0.47384789141098,-0.41473161464853,-0.0591162767624501
"R1",1651,-0.47384789141098,-0.412658069218563,-0.0611898221924176
"R1",1652,-0.47384789141098,-0.401838201759763,-0.0720096896512169
"R1",1653,-0.47384789141098,-0.393365479819665,-0.0804824115913157
"R1",1654,-0.116702671046823,-0.385024645961068,0.268321974914244
"R1",1655,-0.140512352404434,-0.106985411884406,-0.0335269405200284
"R1",1656,-0.0452736269739921,-0.0812007416936589,0.0359271147196667
"R1",1657,-0.0690833083316026,-0.0110071348203191,-0.0580761735112835
"R1",1658,0.0499650984564497,-0.0850934129589556,0.135058511415405
"R1",1659,0.0975844611716705,0.0551042828181151,0.0424801783535555
