"RiverReach2_Date","ExtentDry","DiffExtentDry","SumDaysDry","DiffSumDaysDry","UpperLocationDry","DiffUpperLocationDry","Precip_Bernardo_mm","TempMax_Bernardo_C","MnDischarge_Reach2","Diversion_Isleta_Totalcfs","Returns_Totalcfs"
2011-01-02,0,0,0,0,NA,NA,0,3.9,658,0,0
2011-01-03,0,0,0,0,NA,NA,0,7.2,664,0,0
2011-01-04,0,0,0,0,NA,NA,0,10.6,668,0,0
2011-01-05,0,0,0,0,NA,NA,0,12.2,593,0,0
2011-01-06,0,0,0,0,NA,NA,0,12.2,511,0,0
2011-01-07,0,0,0,0,NA,NA,0,12.2,492,0,0
2011-01-08,0,0,0,0,NA,NA,0,15.6,568,0,0
2011-01-09,0,0,0,0,NA,NA,0,14.4,636,0,0
2011-01-10,0,0,0,0,NA,NA,0,17.8,591,0,0
2011-01-11,0,0,0,0,NA,NA,0,13.3,593,0,0
2011-01-12,0,0,0,0,NA,NA,0,7.8,635,0,0
2011-01-13,0,0,0,0,NA,NA,0,8.9,698,0,0
2011-01-14,0,0,0,0,NA,NA,0,13.3,713,0,0
2011-01-15,0,0,0,0,NA,NA,0,15.6,760,0,0
2011-01-16,0,0,0,0,NA,NA,0,16.7,774,0,0
2011-01-17,0,0,0,0,NA,NA,0,17.8,778,0,0
2011-01-18,0,0,0,0,NA,NA,0,22.8,773,0,0
2011-01-19,0,0,0,0,NA,NA,0,18.9,778,0,0
2011-01-20,0,0,0,0,NA,NA,0,21.7,680,0,0
2011-01-21,0,0,0,0,NA,NA,0,12.8,595,0,0
2011-01-22,0,0,0,0,NA,NA,0,16.7,629,0,0
2011-01-23,0,0,0,0,NA,NA,0,18.3,659,0,0
2011-01-24,0,0,0,0,NA,NA,0,14.4,666,0,0
2011-01-25,0,0,0,0,NA,NA,0,13.9,673,0,0
2011-01-26,0,0,0,0,NA,NA,0,13.9,742,0,0
2011-01-27,0,0,0,0,NA,NA,0,13.9,752,0,0
2011-01-28,0,0,0,0,NA,NA,0,14.4,750,0,0
2011-01-29,0,0,0,0,NA,NA,0,16.1,755,0,0
2011-01-30,0,0,0,0,NA,NA,0,19.4,714,0,0
2011-01-31,0,0,0,0,NA,NA,0,18.3,657,0,0
2011-02-01,0,0,0,0,NA,NA,0,15.6,646,0,0
2011-02-02,0,0,0,0,NA,NA,NA,NA,646,0,0
2011-02-03,0,0,0,0,NA,NA,6.1,-2.8,615,0,0
2011-02-04,0,0,0,0,NA,NA,0,3.3,643,0,0
2011-02-05,0,0,0,0,NA,NA,0,9.4,682,0,0
2011-02-06,0,0,0,0,NA,NA,NA,NA,587,0,0
2011-02-07,0,0,0,0,NA,NA,0,10.6,513,0,0
2011-02-08,0,0,0,0,NA,NA,0,11.1,515,0,0
2011-02-09,0,0,0,0,NA,NA,0,17.2,610,0,0
2011-02-10,0,0,0,0,NA,NA,0,7.8,741,0,0
2011-02-11,0,0,0,0,NA,NA,0,10,741,0,0
2011-02-12,0,0,0,0,NA,NA,0,15.6,673,0,0
2011-02-13,0,0,0,0,NA,NA,0,15.6,641,0,0
2011-02-14,0,0,0,0,NA,NA,0,18.9,638,0,0
2011-02-15,0,0,0,0,NA,NA,0,22.8,635,0,0
2011-02-16,0,0,0,0,NA,NA,0,24.4,635,0,0
2011-02-17,0,0,0,0,NA,NA,0,26.1,682,0,0
2011-02-18,0,0,0,0,NA,NA,0,5,710,0,0
2011-02-19,0,0,0,0,NA,NA,0,22.8,709,0,0
2011-02-20,0,0,0,0,NA,NA,0,23.3,750,0,0
2011-02-21,0,0,0,0,NA,NA,0,20.6,790,0,0
2011-02-22,0,0,0,0,NA,NA,0,15,791,0,0
2011-02-23,0,0,0,0,NA,NA,0,20,798,0,0
2011-02-24,0,0,0,0,NA,NA,0,19.4,802,0,0
2011-02-25,0,0,0,0,NA,NA,0,16.7,785,0,0
2011-02-26,0,0,0,0,NA,NA,0,22.2,802,0,0
2011-02-27,0,0,0,0,NA,NA,0,22.2,721,0,0
2011-02-28,0,0,0,0,NA,NA,0,10.6,735,0,0
2011-03-01,0,0,0,0,NA,NA,0,16.7,683,0,71.9714285714286
2011-03-02,0,0,0,0,NA,NA,0,21.1,709,0,77.2708333333333
2011-03-03,0,0,0,0,NA,NA,0,26.7,725,0.06,76.6666666666667
2011-03-04,0,0,0,0,NA,NA,0,25.6,705,72.67,98
2011-03-05,0,0,0,0,NA,NA,0,22.2,659,79.29,95.375
2011-03-06,0,0,0,0,NA,NA,0,18.9,685,98.58,97.8541666666667
2011-03-07,0,0,0,0,NA,NA,0,18.3,645,141.9,105.708333333333
2011-03-08,0,0,0,0,NA,NA,0,22.8,617,142.17,123.125
2011-03-09,0,0,0,0,NA,NA,0,NA,574,160.19,127.5625
2011-03-10,0,0,0,0,NA,NA,0,20,530,160.38,142.1875
2011-03-11,0,0,0,0,NA,NA,0,23.3,474,179.62,21.1875
2011-03-12,0,0,0,0,NA,NA,0,28.3,421,200.12,0.0625
2011-03-13,0,0,0,0,NA,NA,0,27.8,401,200.33,0.891304347826087
2011-03-14,0,0,0,0,NA,NA,0,27.8,391,199.96,0.0208333333333333
2011-03-15,0,0,0,0,NA,NA,0,25,406,194.39,0.369565217391304
2011-03-16,0,0,0,0,NA,NA,0,26.7,320,305.48,0.145833333333333
2011-03-17,0,0,0,0,NA,NA,0,28.9,249,387.46,2.47916666666667
2011-03-18,0,0,0,0,NA,NA,0,28.9,178,359.19,0.270833333333333
2011-03-19,0,0,0,0,NA,NA,0,27.2,175,350.46,0
2011-03-20,0,0,0,0,NA,NA,0,27.8,176,374.81,0.541666666666667
2011-03-21,0,0,0,0,NA,NA,0,25.6,184,377.88,1.83333333333333
2011-03-22,0,0,0,0,NA,NA,0,25.6,174,367.27,0
2011-03-23,0,0,0,0,NA,NA,NA,NA,191,365.06,0
2011-03-24,0,0,0,0,NA,NA,0,21.7,246,364.88,0
2011-03-25,0,0,0,0,NA,NA,0,26.1,229,375.08,1.0625
2011-03-26,0,0,0,0,NA,NA,0,23.3,289,375.12,1.875
2011-03-27,0,0,0,0,NA,NA,0,26.1,283,381.31,0
2011-03-28,0,0,0,0,NA,NA,0,25.6,220,358.44,0.270833333333333
2011-03-29,0,0,0,0,NA,NA,0,28.9,172,318.43,0.851063829787234
2011-03-30,0,0,0,0,NA,NA,0,26.1,130,320.56,0
2011-03-31,0,0,0,0,NA,NA,0,27.8,92.3,326.92,0
2011-04-01,0,0,0,0,NA,NA,0,29.4,77.8,332.1,0
2011-04-02,0,0,0,0,NA,NA,0,32.8,71.1,282.54,0
2011-04-03,0,0,0,0,NA,NA,0,32.8,67.1,317.4,0
2011-04-04,0,0,0,0,NA,NA,0,30,62.1,357.42,0.229166666666667
2011-04-05,0,0,0,0,NA,NA,0,18.9,70.3,349.85,0.104166666666667
2011-04-06,0,0,0,0,NA,NA,0,28.3,63.2,329.96,0
2011-04-07,0,0,0,0,NA,NA,0,29.4,56.5,398.31,0.5625
2011-04-08,0,0,0,0,NA,NA,0,29.4,46.9,460.38,1.22916666666667
2011-04-09,0,0,0,0,NA,NA,0,23.9,42.7,499.54,1.52083333333333
2011-04-10,0,0,0,0,NA,NA,0,23.9,47.6,512.58,0.375
2011-04-11,0,0,0,0,NA,NA,0,18.3,64.3,498.79,0
2011-04-12,0,0,0,0,NA,NA,0,21.7,78.3,454.96,1230.375
2011-04-13,0,0,0,0,NA,NA,0,27.8,61.5,446.77,1843.3125
2011-04-14,0,0,0,0,NA,NA,0,27.8,55.7,439.35,0
2011-04-15,0,0,0,0,NA,NA,0,23.9,49.2,445.83,0
2011-04-16,0,0,0,0,NA,NA,0,26.1,47.3,438.77,0
2011-04-17,0,0,0,0,NA,NA,0,31.1,47.8,445.17,0
2011-04-18,0,0,0,0,NA,NA,0,32.8,46.1,452.21,0
2011-04-19,0,0,0,0,NA,NA,0,32.8,45.2,443.6,0
2011-04-20,0,0,0,0,NA,NA,0,31.7,46.1,484.33,0.583333333333333
2011-04-21,0,0,0,0,NA,NA,0,31.1,48.9,508.65,0
2011-04-22,0,0,0,0,NA,NA,0,31.7,64.5,523.52,0.854166666666667
2011-04-23,0,0,0,0,NA,NA,0,31.1,64.1,522.5,6.70833333333333
2011-04-24,0,0,0,0,NA,NA,0,28.3,95.3,503.67,21.5416666666667
2011-04-25,0,0,0,0,NA,NA,0,26.7,307,488.38,39.6875
2011-04-26,0,0,0,0,NA,NA,0,27.2,363,502.52,57.0625
2011-04-27,0,0,0,0,NA,NA,0,25.6,376,503.77,57.1458333333334
2011-04-28,0,0,0,0,NA,NA,0,23.3,273,520.62,1.48648648648649
2011-04-29,0,0,0,0,NA,NA,0,27.8,234,515.97,0
2011-04-30,0,0,0,0,NA,NA,0,32.8,232,519.98,5
2011-05-01,0,0,0,0,NA,NA,0,27.2,227,519,8.14583333333333
2011-05-02,0,0,0,0,NA,NA,0,20.6,270,464.04,12.125
2011-05-03,0,0,0,0,NA,NA,0,20,298,484.29,2.41666666666667
2011-05-04,0,0,0,0,NA,NA,0,23.3,278,482.62,6.79166666666667
2011-05-05,0,0,0,0,NA,NA,0,28.3,229,510.65,0
2011-05-06,0,0,0,0,NA,NA,0,31.1,166,527.4,0
2011-05-07,0,0,0,0,NA,NA,0,32.8,135,543.65,0
2011-05-08,0,0,0,0,NA,NA,0,32.2,125,548.52,13.4791666666667
2011-05-09,0,0,0,0,NA,NA,0,32.8,105,540.83,13.0833333333333
2011-05-10,0,0,0,0,NA,NA,0,NA,88.9,527.71,6.64583333333333
2011-05-11,0,0,0,0,NA,NA,0,NA,115,504.96,13.1458333333334
2011-05-12,0,0,0,0,NA,NA,0,30,184,477.98,17.3125
2011-05-13,0,0,0,0,NA,NA,0,29.4,227,494.08,0.416666666666667
2011-05-14,0,0,0,0,NA,NA,0,30,226,489.6,16.6458333333333
2011-05-15,0,0,0,0,NA,NA,0,30.6,231,488.29,8.10416666666667
2011-05-16,0,0,0,0,NA,NA,0,31.1,280,493.04,16.1875
2011-05-17,0,0,0,0,NA,NA,0,28.9,290,505.44,14.5625
2011-05-18,0,0,0,0,NA,NA,0,27.8,255,523.58,11.4791666666667
2011-05-19,0,0,0,0,NA,NA,0,21.7,251,530.6,32.7083333333333
2011-05-20,0,0,0,0,NA,NA,0,26.1,229,530.42,19.2708333333333
2011-05-21,0,0,0,0,NA,NA,0,29.4,205,509.6,3.41666666666666
2011-05-22,0,0,0,0,NA,NA,0,36.7,270,496.42,7.5
2011-05-23,0,0,0,0,NA,NA,0,31.1,296,497.75,11.5625
2011-05-24,0,0,0,0,NA,NA,0,28.9,270,500.83,5.10416666666667
2011-05-25,0,0,0,0,NA,NA,0,36.1,312,499.58,27.9166666666667
2011-05-26,0,0,0,0,NA,NA,0,37.2,298,479.75,20.7291666666667
2011-05-27,0,0,0,0,NA,NA,0,37.8,346,469.83,20.6041666666667
2011-05-28,0,0,0,0,NA,NA,0,34.4,272,485.79,0
2011-05-29,0,0,0,0,NA,NA,0,31.7,257,493.44,5.66666666666666
2011-05-30,0,0,0,0,NA,NA,NA,NA,239,500.46,4.39583333333333
2011-05-31,0,0,0,0,NA,NA,NA,NA,298,500.44,0.854166666666667
2011-06-01,0,0,0,0,NA,NA,NA,NA,342,502.13,0.333333333333334
2011-06-02,0,0,0,0,NA,NA,NA,NA,357,432.23,0.9375
2011-06-03,0,0,0,0,NA,NA,NA,NA,402,421.79,4.5625
2011-06-04,0,0,0,0,NA,NA,NA,NA,535,424.52,2.60416666666667
2011-06-05,0,0,0,0,NA,NA,NA,NA,705,408.33,13.5208333333333
2011-06-06,0,0,0,0,NA,NA,NA,NA,704,406.65,0.708333333333333
2011-06-07,0,0,0,0,NA,NA,NA,NA,746,470.04,10.75
2011-06-08,0,0,0,0,NA,NA,NA,NA,702,494.11,4.4
2011-06-09,0,0,0,0,NA,NA,NA,NA,706,522.91,2.08823529411765
2011-06-10,0,0,0,0,NA,NA,NA,NA,726,514.6,4.72916666666667
2011-06-11,0,0,0,0,NA,NA,NA,NA,735,488.92,0.8125
2011-06-12,0,0,0,0,NA,NA,NA,NA,761,491.67,4
2011-06-13,0,0,0,0,NA,NA,NA,NA,766,475.79,8.375
2011-06-14,0,0,0,0,NA,NA,NA,NA,707,488.65,1.125
2011-06-15,0,0,0,0,NA,NA,NA,NA,562,486.58,0.8125
2011-06-16,0,0,0,0,NA,NA,NA,NA,427,515.56,0
2011-06-17,0,0,0,0,NA,NA,NA,NA,309,530.48,0.3125
2011-06-18,0,0,0,0,NA,NA,NA,NA,202,541.08,1.20833333333333
2011-06-19,0,0,0,0,NA,NA,NA,NA,128,548.31,0.75
2011-06-20,0,0,0,0,NA,NA,NA,NA,107,550.96,7.5625
2011-06-21,0,0,0,0,NA,NA,NA,NA,112,564.29,0
2011-06-22,0,0,0,0,NA,NA,NA,NA,120,548.6,1.64583333333333
2011-06-23,0,0,0,0,NA,NA,NA,NA,92.9,522.17,0
2011-06-24,0,0,0,0,NA,NA,NA,NA,85.6,530.19,1.6875
2011-06-25,0,0,0,0,NA,NA,NA,NA,70,528.77,0.0625
2011-06-26,0,0,0,0,NA,NA,NA,NA,76,537,0.458333333333333
2011-06-27,0,0,0,0,NA,NA,NA,NA,84,531.17,2.875
2011-06-28,0,0,0,0,NA,NA,NA,NA,76.9,537.08,0
2011-06-29,0,0,0,0,NA,NA,NA,NA,68.5,522.54,1.0625
2011-06-30,0,0,0,0,NA,NA,NA,NA,74.1,500.79,0.479166666666667
2011-07-01,0,0,0,0,NA,NA,0,38.9,56.8,483.54,2.3125
2011-07-02,0,0,0,0,NA,NA,0,40.6,53.3,491.08,2.625
2011-07-03,0,0,0,0,NA,NA,0,40.6,43,514.83,2.72916666666667
2011-07-04,0,0,0,0,NA,NA,NA,NA,37,530.62,0
2011-07-05,0,0,0,0,NA,NA,0,37.8,35,542.9,0
2011-07-06,0,0,0,0,NA,NA,0,37.8,30.6,527.54,0
2011-07-07,0,0,0,0,NA,NA,0,38.3,30.9,497.67,3.5625
2011-07-08,0,0,0,0,NA,NA,0,38.9,22.1,461.35,0
2011-07-09,0,0,0,0,NA,NA,0,38.3,16.8,385.04,0
2011-07-10,0,0,0,0,NA,NA,0,39.4,10.8,477.12,0
2011-07-11,0,0,0,0,NA,NA,1,38.9,11.5,579.29,0
2011-07-12,0,0,0,0,NA,NA,0,36.7,12.8,605.88,2.27083333333333
2011-07-13,0,0,0,0,NA,NA,0,35,15,605.73,6.10416666666666
2011-07-14,0,0,0,0,NA,NA,0,36.7,23.9,543.79,0.0416666666666667
2011-07-15,0,0,0,0,NA,NA,0,36.1,17.9,489.77,1.08333333333333
2011-07-16,0,0,0,0,NA,NA,0,38.3,15,487.27,5.04166666666667
2011-07-17,0,0,0,0,NA,NA,0,38.3,22,482.06,2.39583333333333
2011-07-18,0,0,0,0,NA,NA,0,38.3,20,482.23,0
2011-07-19,0,0,0,0,NA,NA,0,37.8,15,480.65,0
2011-07-20,0,0,0,0,NA,NA,0,39.4,14,472.77,0
2011-07-21,0,0,0,0,NA,NA,0,40.6,12.3,548.89,0
2011-07-22,0,0,0,0,NA,NA,0,39.4,13.1,267.42,0
2011-07-23,0,0,0,0,NA,NA,0,37.8,11.9,275.71,0
2011-07-24,0,0,0,0,NA,NA,0,37.8,12.7,278.25,0
2011-07-25,0,0,0,0,NA,NA,1.3,37.2,38.1,279.5,0
2011-07-26,0,0,0,0,NA,NA,19.6,36.7,194,491.79,32.25
2011-07-27,0,0,0,0,NA,NA,1,36.1,223,452.1,20.3125
2011-07-28,0,0,0,0,NA,NA,0,36.7,200,429.75,13.9375
2011-07-29,0,0,0,0,NA,NA,1.5,38.9,66.3,417.04,2.70833333333334
2011-07-30,0,0,0,0,NA,NA,0.5,38.9,36.5,408.98,0.458333333333333
2011-07-31,0,0,0,0,NA,NA,13,35,25.4,427.25,69.5625
2011-08-01,0,0,0,0,NA,NA,6.1,35.6,22.1,462.37,139.895833333333
2011-08-02,0,0,0,0,NA,NA,0,35,55,503.5,12.9583333333333
2011-08-03,0,0,0,0,NA,NA,0,36.7,45.2,466.3,52.4468085106383
2011-08-04,0,0,0,0,NA,NA,0.3,36.1,38.2,464.69,96.0416666666666
2011-08-05,0,0,0,0,NA,NA,0,25.6,135,499.6,23.8125
2011-08-06,0,0,0,0,NA,NA,0,36.7,75.2,475.42,7.89583333333333
2011-08-07,0,0,0,0,NA,NA,0,38.9,37.8,408.29,11.3333333333333
2011-08-08,0,0,0,0,NA,NA,0,40.6,28.5,381.31,0
2011-08-09,0,0,0,0,NA,NA,0,40.6,19,423.6,0
2011-08-10,0,0,0,0,NA,NA,0,40,16.3,411.58,0
2011-08-11,0,0,0,0,NA,NA,0,39.4,10.4,381.1,0
2011-08-12,0,0,0,0,NA,NA,0,36.7,9.1,426.17,0
2011-08-13,0,0,0,0,NA,NA,NA,NA,7.46,458.52,0
2011-08-14,0,0,0,0,NA,NA,0.5,37.2,8.38,587.02,0
2011-08-15,0,0,0,0,NA,NA,0,33.9,9.86,619.8,0
2011-08-16,0,0,0,0,NA,NA,0,35,11.6,619.06,0.5
2011-08-17,0,0,0,0,NA,NA,0,35,19.6,631.54,7.39583333333334
2011-08-18,0,0,0,0,NA,NA,0.3,35,30.3,583.21,17.8125
2011-08-19,0,0,0,0,NA,NA,0.3,35,34.4,523.96,0.541666666666667
2011-08-20,0,0,0,0,NA,NA,0,34.4,34.3,497.9,24.5208333333333
2011-08-21,0,0,0,0,NA,NA,0.5,35.6,73.7,404.56,14.2083333333334
2011-08-22,0,0,0,0,NA,NA,0,36.1,125,449.23,0.604166666666667
2011-08-23,0,0,0,0,NA,NA,0,36.7,224,482.73,0
2011-08-24,0,0,0,0,NA,NA,0,40.6,276,528.85,4.375
2011-08-25,0,0,0,0,NA,NA,6.6,40.6,363,498.73,38
2011-08-26,0,0,0,0,NA,NA,6.3,36.1,386,437.21,45.4375
2011-08-27,0,0,0,0,NA,NA,0,37.2,217,402.67,33.6041666666667
2011-08-28,0,0,0,0,NA,NA,0,37.8,90.5,378.81,7.5625
2011-08-29,0,0,0,0,NA,NA,0,38.9,39.6,383.3,2.1
2011-08-30,0,0,0,0,NA,NA,0,37.8,26.6,508.85,0
2011-08-31,0,0,0,0,NA,NA,0,39.4,32.1,511.4,5.66666666666667
2011-09-01,0,0,0,0,NA,NA,0,38.3,27,405.54,4.41666666666667
2011-09-02,0,0,0,0,NA,NA,0,NA,18,386.85,0.0208333333333333
2011-09-03,0,0,0,0,NA,NA,0,37.8,14.5,472.06,0.0833333333333333
2011-09-04,0,0,0,0,NA,NA,0,39.4,19.8,458.88,3.47916666666667
2011-09-05,0,0,0,0,NA,NA,0,32.8,28.9,472.02,0.875
2011-09-06,0,0,0,0,NA,NA,0,29.4,16.9,499.54,0
2011-09-07,0,0,0,0,NA,NA,0.3,33.9,15,506.23,0.104166666666667
2011-09-08,0,0,0,0,NA,NA,4.3,35,26.9,488.85,10.0833333333333
2011-09-09,0,0,0,0,NA,NA,0.3,29.4,38.3,436.42,17.375
2011-09-10,0,0,0,0,NA,NA,1.3,31.1,26.9,426.4,0.958333333333333
2011-09-11,0,0,0,0,NA,NA,NA,NA,24.2,408.92,7.04166666666667
2011-09-12,0,0,0,0,NA,NA,0,31.1,22.8,431.81,3.58333333333333
2011-09-13,0,0,0,0,NA,NA,0,31.7,23.8,474.15,15.5208333333333
2011-09-14,0,0,0,0,NA,NA,0,31.7,26.2,473.4,41.1458333333333
2011-09-15,0,0,0,0,NA,NA,0.3,31.7,60,421,55.1777777777777
2011-09-16,0,0,0,0,NA,NA,0,24.4,55.1,392.31,38.3958333333333
2011-09-17,0,0,0,0,NA,NA,6.1,26.7,30.2,426.54,33.3333333333333
2011-09-18,0,0,0,0,NA,NA,0,28.9,23.9,404.27,32.1041666666667
2011-09-19,0,0,0,0,NA,NA,0,31.7,27,397,34.0416666666667
2011-09-20,0,0,0,0,NA,NA,0,31.7,40,356.14,17.3541666666667
2011-09-21,0,0,0,0,NA,NA,0.8,34.4,41,285.75,0.354166666666667
2011-09-22,0,0,0,0,NA,NA,0,34.4,23,283.75,0
2011-09-23,0,0,0,0,NA,NA,0,31.7,18.5,281.9,0
2011-09-24,0,0,0,0,NA,NA,0,33.9,16.6,269.42,0
2011-09-25,0,0,0,0,NA,NA,0,35.6,17.2,256.58,1.89583333333333
2011-09-26,0,0,0,0,NA,NA,0,27.2,13.1,255.27,0.291666666666667
2011-09-27,0,0,0,0,NA,NA,0,33.9,12.4,230.81,0
2011-09-28,0,0,0,0,NA,NA,0,34.4,9.2,225.21,0
2011-09-29,0,0,0,0,NA,NA,0,35,14,221.02,0
2011-09-30,0,0,0,0,NA,NA,0,33.9,5.99,214.83,0
2011-10-01,0,0,0,0,NA,NA,0,30,5.16,213.71,76.4583333333333
2011-10-02,0,0,0,0,NA,NA,0,29.4,5.05,218.54,0
2011-10-03,0,0,0,0,NA,NA,0,30,5.085,220.83,0
2011-10-04,0,0,0,0,NA,NA,0,27.8,6.415,244.5,0
2011-10-05,0,0,0,0,NA,NA,3.3,27.8,17.6,409.9,23.2291666666667
2011-10-06,0,0,0,0,NA,NA,0,23.9,30.45,392.19,39.4791666666667
2011-10-07,0,0,0,0,NA,NA,0,26.1,42.2,339.21,87.3333333333333
2011-10-08,0,0,0,0,NA,NA,8.9,26.1,72.2,285.06,58.5625
2011-10-09,0,0,0,0,NA,NA,0,18.3,129.5,265.46,169.166666666667
2011-10-10,0,0,0,0,NA,NA,0,20.6,160.2,308.04,266.5
2011-10-11,0,0,0,0,NA,NA,0,24.4,120.45,312.75,283.1875
2011-10-12,0,0,0,0,NA,NA,0,28.3,107.15,297.24,283.708333333333
2011-10-13,0,0,0,0,NA,NA,0,27.8,86.05,283.38,181.895833333333
2011-10-14,0,0,0,0,NA,NA,0,30,78.85,294.33,87.3958333333333
2011-10-15,0,0,0,0,NA,NA,0,31.7,74.9,268.46,48.6875
2011-10-16,0,0,0,0,NA,NA,0,32.2,61.45,257.33,32.125
2011-10-17,0,0,0,0,NA,NA,0,32.8,98,324.94,42.9791666666667
2011-10-18,0,0,0,0,NA,NA,0,31.1,69.3,329.56,53.1458333333333
2011-10-19,0,0,0,0,NA,NA,0,31.1,37.65,299.58,44.1041666666667
2011-10-20,0,0,0,0,NA,NA,0,23.3,16.45,302.99,29.5208333333333
2011-10-21,0,0,0,0,NA,NA,0,31.1,15.9,310.77,17.3125
2011-10-22,0,0,0,0,NA,NA,0,28.9,18.965,320.31,12.4583333333333
2011-10-23,0,0,0,0,NA,NA,0,29.4,17.695,305.73,6.16666666666666
2011-10-24,0,0,0,0,NA,NA,0,28.9,15.45,326.46,7.60416666666666
2011-10-25,0,0,0,0,NA,NA,0,29.4,14.01,342.2,1
2011-10-26,0,0,0,0,NA,NA,0,28.3,13.18,317.89,0
2011-10-27,0,0,0,0,NA,NA,0.5,28.3,14.945,325.25,0
2011-10-28,0,0,0,0,NA,NA,0,18.3,16.36,330.92,3.5
2011-10-29,0,0,0,0,NA,NA,0,21.1,28.4,302.15,8
2011-10-30,0,0,0,0,NA,NA,0,22.8,120.5,268.65,9.91666666666667
2011-10-31,0,0,0,0,NA,NA,0,25,206,199.54,12.4166666666667
2011-11-01,0,0,0,0,NA,NA,0,25,304,131.15,0
2011-11-02,0,0,0,0,NA,NA,0,27.2,536.5,132.88,0
2011-11-03,0,0,0,0,NA,NA,0,17.8,517,119.15,0
2011-11-04,0,0,0,0,NA,NA,0,15.6,548.5,126.5,0
2011-11-05,0,0,0,0,NA,NA,0,21.1,557,101.44,0
2011-11-06,0,0,0,0,NA,NA,0,16.1,584,96.38,0
2011-11-07,0,0,0,0,NA,NA,0,16.1,617,96.56,0
2011-11-08,0,0,0,0,NA,NA,0,16.1,597.5,91.6,0
2011-11-09,0,0,0,0,NA,NA,0,17.2,665.5,97.36,0
2011-11-10,0,0,0,0,NA,NA,0,17.2,721.5,93.35,0
2011-11-11,0,0,0,0,NA,NA,NA,NA,921,88.9,0
2011-11-12,0,0,0,0,NA,NA,0,14.4,697,88.38,0
2011-11-13,0,0,0,0,NA,NA,0,20,598.5,94.17,0
2011-11-14,0,0,0,0,NA,NA,0,20,623.5,115.19,0
2011-11-15,0,0,0,0,NA,NA,0,18.9,907.5,89.83,0
2011-11-16,0,0,0,0,NA,NA,NA,NA,1052,103.08,0
2011-11-17,0,0,0,0,NA,NA,0,20,1080,111.5,0
2011-11-18,0,0,0,0,NA,NA,NA,NA,905.5,112.16,0
2011-11-19,0,0,0,0,NA,NA,0,21.1,905,127.15,0
2011-11-20,0,0,0,0,NA,NA,NA,NA,941.5,141.73,0
2011-11-21,0,0,0,0,NA,NA,0,21.1,972.5,116.92,0
2011-11-22,0,0,0,0,NA,NA,0,16.1,998,0,0
2011-11-23,0,0,0,0,NA,NA,0,18.9,999.5,0,0
2011-11-24,0,0,0,0,NA,NA,NA,NA,995.5,0,0
2011-11-25,0,0,0,0,NA,NA,0,20,966,0,0
2011-11-26,0,0,0,0,NA,NA,3,16.1,937.5,0,0
2011-11-27,0,0,0,0,NA,NA,0,15,931,0,0
2011-11-28,0,0,0,0,NA,NA,0,12.8,938.5,0,0
2011-11-29,0,0,0,0,NA,NA,0,16.7,932,0,0
2011-11-30,0,0,0,0,NA,NA,0,18.9,926.5,0,0
2011-12-01,0,0,0,0,NA,NA,0,17.2,912,0,0
2011-12-02,0,0,0,0,NA,NA,0,18.3,883.5,0,0
2011-12-03,0,0,0,0,NA,NA,11.2,18.3,872.5,0,0
2011-12-04,0,0,0,0,NA,NA,0.3,7.2,886.5,0,0
2011-12-05,0,0,0,0,NA,NA,0,7.8,909,0,0
2011-12-06,0,0,0,0,NA,NA,NA,NA,905.5,0,0
2011-12-07,0,0,0,0,NA,NA,0,7.8,880,0,0
2011-12-08,0,0,0,0,NA,NA,0,3.3,783,0,0
2011-12-09,0,0,0,0,NA,NA,0,7.2,705.5,0,0
2011-12-10,0,0,0,0,NA,NA,0,7.8,660.5,0,0
2011-12-11,0,0,0,0,NA,NA,0,8.9,655,0,0
2011-12-12,0,0,0,0,NA,NA,0,7.2,734.5,0,0
2011-12-13,0,0,0,0,NA,NA,27.9,5.6,782.5,0,0
2011-12-14,0,0,0,0,NA,NA,6.1,6.7,806,0,0
2011-12-15,0,0,0,0,NA,NA,0,10.6,881.5,0,0
2011-12-16,0,0,0,0,NA,NA,0,10.6,804.5,0,0
2011-12-17,0,0,0,0,NA,NA,NA,NA,681.5,0,0
2011-12-18,0,0,0,0,NA,NA,0,13.3,873.5,0,0
2011-12-19,0,0,0,0,NA,NA,12.4,NA,937.5,0,0
2011-12-20,0,0,0,0,NA,NA,5.6,5.6,1017,0,0
2011-12-21,0,0,0,0,NA,NA,0,7.2,1020,0,0
2011-12-22,0,0,0,0,NA,NA,0,8.3,975,0,0
2011-12-23,0,0,0,0,NA,NA,27.9,9.4,997,0,0
2011-12-24,0,0,0,0,NA,NA,0,-1.1,984.5,0,0
2011-12-25,0,0,0,0,NA,NA,0,NA,937,0,0
2011-12-26,0,0,0,0,NA,NA,0,4.4,863.5,0,0
2011-12-27,0,0,0,0,NA,NA,0,12.2,854,0,0
2011-12-28,0,0,0,0,NA,NA,NA,NA,858.5,0,0
2011-12-29,0,0,0,0,NA,NA,NA,NA,764.5,0,0
2011-12-30,0,0,0,0,NA,NA,0,12.2,760.5,0,0
2011-12-31,0,0,0,0,NA,NA,0,15,867.5,0,0
2012-01-01,0,0,0,0,NA,NA,0,14.4,767,0,0
2012-01-02,0,0,0,0,NA,NA,0,13.3,647.5,0,0
2012-01-03,0,0,0,0,NA,NA,0,13.3,630.5,0,0
2012-01-04,0,0,0,0,NA,NA,0,13.3,634,0,0
2012-01-05,0,0,0,0,NA,NA,0,14.4,658,0,0
